Room_ID	Room_Status	Cat_ID	Cat_Breed	Cat_Sex	Cat_Age	Cat_Weight	Cat_Behavior
Room_293	compromised	Cat_1463	American Shorthair	Male	5.0	6.09	scared
Room_293	compromised	Cat_1464	Ragdoll	Female	4.0	5.97	scared
Room_293	compromised	Cat_1465	Bengal	Male	5.0	6.2	scared
Room_294	NA	Cat_1466	American Shorthair	Female	5.0	4.28	NA
Room_294	NA	Cat_1467	Domestic Longhair	Female	4.0	4.61	NA
Room_294	NA	Cat_1468	American Shorthair	Male	5.0	6.66	NA
Room_294	NA	Cat_1469	Domestic Longhair	Female	5.0	4.32	NA
Room_294	NA	Cat_1470	Bengal	Female	4.0	4.47	NA
Room_295	NA	Cat_1471	Bengal	Female	5.0	3.46	NA
Room_295	NA	Cat_1472	Ragdoll	Male	7.0	6.6	NA
Room_295	NA	Cat_1473	American Shorthair	Male	7.0	5.41	NA
Room_295	NA	Cat_1474	Ragdoll	Male	5.0	8.8	NA
Room_295	NA	Cat_1475	Domestic Longhair	Female	2.0	4.11	NA
Room_296	NA	Cat_1476	Ragdoll	Female	2.0	5.44	NA
Room_296	NA	Cat_1477	Ragdoll	Female	5.0	4.58	NA
Room_296	NA	Cat_1478	American Shorthair	Male	7.0	5.97	NA
Room_296	NA	Cat_1479	American Shorthair	Male	4.0	6.09	NA
Room_296	NA	Cat_1480	American Shorthair	Female	4.0	4.27	NA
Room_297	NA	Cat_1481	American Shorthair	Female	4.0	4.71	NA
Room_297	NA	Cat_1482	Domestic Longhair	Male	6.0	5.82	NA
Room_297	NA	Cat_1483	Bengal	Female	3.0	3.99	NA
Room_297	NA	Cat_1484	Domestic Longhair	Female	5.0	4.9	NA
Room_297	NA	Cat_1485	Ragdoll	Female	4.0	7.21	NA
Room_298	NA	Cat_1486	Domestic Longhair	Male	4.0	5.63	NA
Room_298	NA	Cat_1487	American Shorthair	Female	7.0	3.78	NA
Room_298	NA	Cat_1488	American Shorthair	Female	4.0	3.48	NA
Room_298	NA	Cat_1489	Domestic Longhair	Male	4.0	4.93	NA
Room_298	NA	Cat_1490	Ragdoll	Female	5.0	5.2	NA
Room_299	compromised	Cat_1491	Domestic Longhair	Male	8.0	6.45	evil
Room_299	compromised	Cat_1492	Domestic Longhair	Female	4.0	4.44	scared
Room_299	compromised	Cat_1493	Ragdoll	Male	5.0	7.57	scared
Room_299	compromised	Cat_1494	Domestic Longhair	Male	7.0	5.59	scared
Room_299	compromised	Cat_1495	Bengal	Female	6.0	3.67	scared
Room_300	NA	Cat_1496	American Shorthair	Female	3.0	3.81	NA
Room_300	NA	Cat_1497	American Shorthair	Female	3.0	3.85	NA
Room_300	NA	Cat_1498	Ragdoll	Female	4.0	5.12	NA
Room_300	NA	Cat_1499	American Shorthair	Male	7.0	5.98	NA
Room_300	NA	Cat_1500	American Shorthair	Female	5.0	4.0	NA
Room_301	NA	Cat_1501	Ragdoll	Female	3.0	4.58	NA
Room_301	NA	Cat_1502	American Shorthair	Female	4.0	4.34	NA
Room_301	NA	Cat_1503	American Shorthair	Female	6.0	4.06	NA
Room_301	NA	Cat_1504	American Shorthair	Female	3.0	4.49	NA
Room_301	NA	Cat_1505	Ragdoll	Male	2.0	8.5	NA
Room_302	NA	Cat_1506	Ragdoll	Female	7.0	5.65	NA
Room_302	NA	Cat_1507	American Shorthair	Male	3.0	5.33	NA
Room_302	NA	Cat_1508	American Shorthair	Female	5.0	3.72	NA
Room_302	NA	Cat_1509	Ragdoll	Female	4.0	6.56	NA
Room_302	NA	Cat_1510	Ragdoll	Female	3.0	4.58	NA
Room_303	valid	Cat_1511	Domestic Longhair	Female	6.0	4.21	happy
Room_303	valid	Cat_1512	Ragdoll	Female	4.0	4.98	happy
Room_303	valid	Cat_1513	American Shorthair	Female	5.0	4.04	happy
Room_303	valid	Cat_1514	Ragdoll	Male	5.0	8.76	happy
Room_303	valid	Cat_1515	Ragdoll	Female	3.0	5.16	happy
Room_304	NA	Cat_1516	Bengal	Male	6.0	5.01	NA
Room_304	NA	Cat_1517	Bengal	Female	6.0	4.41	NA
Room_304	NA	Cat_1518	American Shorthair	Male	5.0	5.71	NA
Room_304	NA	Cat_1519	Ragdoll	Female	4.0	6.59	NA
Room_304	NA	Cat_1520	Ragdoll	Female	6.0	5.61	NA
Room_305	NA	Cat_1521	Ragdoll	Male	5.0	6.39	NA
Room_305	NA	Cat_1522	American Shorthair	Male	2.0	7.27	NA
Room_305	NA	Cat_1523	Ragdoll	Female	6.0	4.4	NA
Room_305	NA	Cat_1524	Bengal	Male	5.0	5.62	NA
Room_305	NA	Cat_1525	Domestic Longhair	Female	5.0	4.04	NA
Room_306	compromised	Cat_1526	Bengal	Female	5.0	3.95	evil
Room_306	compromised	Cat_1527	American Shorthair	Female	6.0	3.89	scared
Room_306	compromised	Cat_1528	Ragdoll	Female	4.0	4.71	scared
Room_306	compromised	Cat_1529	Domestic Longhair	Female	5.0	3.91	scared
Room_306	compromised	Cat_1530	Domestic Longhair	Female	3.0	4.0	scared
Room_307	NA	Cat_1531	Ragdoll	Male	5.0	7.22	NA
Room_307	NA	Cat_1532	Bengal	Female	5.0	3.92	NA
Room_307	NA	Cat_1533	Domestic Longhair	Female	3.0	3.96	NA
Room_307	NA	Cat_1534	Ragdoll	Male	3.0	8.41	NA
Room_307	NA	Cat_1535	Domestic Longhair	Male	4.0	5.24	NA
Room_308	valid	Cat_1536	Domestic Longhair	Female	4.0	3.7	happy
Room_308	valid	Cat_1537	Domestic Longhair	Female	5.0	4.52	happy
Room_308	valid	Cat_1538	American Shorthair	Male	5.0	7.02	happy
Room_308	valid	Cat_1539	Bengal	Female	5.0	4.21	happy
Room_308	valid	Cat_1540	Domestic Longhair	Female	5.0	3.92	happy
Room_309	NA	Cat_1541	Bengal	Male	4.0	5.29	NA
Room_309	NA	Cat_1542	Domestic Longhair	Female	6.0	3.8	NA
Room_309	NA	Cat_1543	Ragdoll	Female	5.0	5.12	NA
Room_309	NA	Cat_1544	Domestic Longhair	Male	8.0	6.65	NA
Room_309	NA	Cat_1545	Domestic Longhair	Female	5.0	4.13	NA
Room_310	valid	Cat_1546	Ragdoll	Female	5.0	5.86	happy
Room_310	valid	Cat_1547	American Shorthair	Male	4.0	5.94	happy
Room_310	valid	Cat_1548	Ragdoll	Female	2.0	4.87	happy
Room_310	valid	Cat_1549	American Shorthair	Female	5.0	4.01	happy
Room_310	valid	Cat_1550	Ragdoll	Female	6.0	4.31	happy
Room_311	NA	Cat_1551	Bengal	Male	6.0	7.23	NA
Room_311	NA	Cat_1552	Ragdoll	Male	5.0	6.94	NA
Room_311	NA	Cat_1553	American Shorthair	Male	4.0	6.32	NA
Room_311	NA	Cat_1554	Ragdoll	Female	6.0	4.83	NA
Room_311	NA	Cat_1555	Bengal	Male	6.0	5.92	NA
Room_312	NA	Cat_1556	American Shorthair	Male	5.0	5.83	NA
Room_312	NA	Cat_1557	Bengal	Male	4.0	6.21	NA
Room_312	NA	Cat_1558	Ragdoll	Female	6.0	3.74	NA
Room_312	NA	Cat_1559	Bengal	Female	3.0	3.54	NA
Room_312	NA	Cat_1560	Domestic Longhair	Male	5.0	4.57	NA
Room_313	valid	Cat_1561	Ragdoll	Female	3.0	5.67	happy
Room_313	valid	Cat_1562	Ragdoll	Male	4.0	8.26	happy
Room_313	valid	Cat_1563	Ragdoll	Female	5.0	6.22	happy
Room_313	valid	Cat_1564	Ragdoll	Female	8.0	4.86	happy
Room_313	valid	Cat_1565	Domestic Longhair	Female	3.0	3.78	happy
Room_314	compromised	Cat_1566	Bengal	Male	6.0	6.01	evil
Room_314	compromised	Cat_1567	Bengal	Male	5.0	5.29	scared
Room_314	compromised	Cat_1568	American Shorthair	Female	5.0	4.29	scared
Room_314	compromised	Cat_1569	Domestic Longhair	Female	7.0	4.14	scared
Room_314	compromised	Cat_1570	American Shorthair	Male	6.0	6.13	scared
Room_315	NA	Cat_1571	American Shorthair	Female	5.0	4.11	NA
Room_315	NA	Cat_1572	Ragdoll	Female	5.0	4.51	NA
Room_315	NA	Cat_1573	American Shorthair	Female	6.0	3.93	NA
Room_315	NA	Cat_1574	Domestic Longhair	Female	3.0	3.68	NA
Room_315	NA	Cat_1575	Ragdoll	Male	5.0	6.32	NA
Room_316	NA	Cat_1576	Ragdoll	Female	4.0	5.52	NA
Room_316	NA	Cat_1577	American Shorthair	Female	5.0	4.15	NA
Room_316	NA	Cat_1578	Bengal	Female	6.0	4.15	NA
Room_316	NA	Cat_1579	Ragdoll	Male	6.0	7.7	NA
Room_316	NA	Cat_1580	American Shorthair	Male	2.0	5.86	NA
Room_317	NA	Cat_1581	Ragdoll	Female	4.0	5.87	NA
Room_317	NA	Cat_1582	Ragdoll	Female	4.0	5.19	NA
Room_317	NA	Cat_1583	Domestic Longhair	Male	4.0	5.21	NA
Room_317	NA	Cat_1584	Ragdoll	Female	5.0	4.34	NA
Room_317	NA	Cat_1585	American Shorthair	Male	6.0	6.01	NA
Room_318	NA	Cat_1586	Ragdoll	Female	8.0	5.35	NA
Room_318	NA	Cat_1587	Ragdoll	Female	5.0	5.11	NA
Room_318	NA	Cat_1588	Domestic Longhair	Female	5.0	4.13	NA
Room_318	NA	Cat_1589	Ragdoll	Female	4.0	5.16	NA
Room_318	NA	Cat_1590	Ragdoll	Female	4.0	5.65	NA
Room_319	NA	Cat_1591	American Shorthair	Male	6.0	5.77	NA
Room_319	NA	Cat_1592	Ragdoll	Female	3.0	5.77	NA
Room_319	NA	Cat_1593	Domestic Longhair	Male	7.0	5.0	NA
Room_319	NA	Cat_1594	Ragdoll	Male	4.0	7.46	NA
Room_319	NA	Cat_1595	Domestic Longhair	Female	6.0	3.49	NA
Room_320	NA	Cat_1596	American Shorthair	Female	5.0	4.0	NA
Room_320	NA	Cat_1597	American Shorthair	Female	6.0	4.05	NA
Room_320	NA	Cat_1598	Domestic Longhair	Female	6.0	4.3	NA
Room_320	NA	Cat_1599	Ragdoll	Female	3.0	4.99	NA
Room_320	NA	Cat_1600	Domestic Longhair	Female	4.0	3.7	NA
Room_321	compromised	Cat_1601	Bengal	Female	7.0	4.16	evil
Room_321	compromised	Cat_1602	Ragdoll	Female	6.0	5.45	scared
Room_321	compromised	Cat_1603	Ragdoll	Male	7.0	7.83	scared
Room_321	compromised	Cat_1604	American Shorthair	Male	8.0	4.88	scared
Room_321	compromised	Cat_1605	Ragdoll	Female	5.0	6.04	scared
Room_322	NA	Cat_1606	Ragdoll	Female	3.0	6.06	NA
Room_322	NA	Cat_1607	Bengal	Female	5.0	3.76	NA
Room_322	NA	Cat_1608	Domestic Longhair	Male	4.0	5.16	NA
Room_322	NA	Cat_1609	American Shorthair	Female	5.0	4.15	NA
Room_322	NA	Cat_1610	Ragdoll	Female	2.0	3.77	NA
Room_323	NA	Cat_1611	Ragdoll	Female	6.0	6.21	NA
Room_323	NA	Cat_1612	Ragdoll	Female	5.0	3.78	NA
Room_323	NA	Cat_1613	Domestic Longhair	Female	2.0	4.33	NA
Room_323	NA	Cat_1614	Domestic Longhair	Male	2.0	6.2	NA
Room_323	NA	Cat_1615	American Shorthair	Female	4.0	3.99	NA
Room_324	compromised	Cat_1616	Bengal	Male	5.0	6.15	evil
Room_324	compromised	Cat_1617	Bengal	Female	5.0	4.07	scared
Room_324	compromised	Cat_1618	American Shorthair	Male	5.0	6.36	scared
Room_324	compromised	Cat_1619	American Shorthair	Female	5.0	3.4	scared
Room_324	compromised	Cat_1620	Bengal	Female	6.0	3.93	scared
Room_325	NA	Cat_1621	Bengal	Female	7.0	3.63	NA
Room_325	NA	Cat_1622	American Shorthair	Male	7.0	5.52	NA
Room_325	NA	Cat_1623	American Shorthair	Female	5.0	4.6	NA
Room_325	NA	Cat_1624	Bengal	Female	7.0	4.22	NA
Room_325	NA	Cat_1625	Ragdoll	Female	3.0	5.97	NA
Room_326	NA	Cat_1626	Bengal	Female	7.0	3.63	NA
Room_326	NA	Cat_1627	Bengal	Male	5.0	5.94	NA
Room_326	NA	Cat_1628	Bengal	Male	5.0	6.18	NA
Room_326	NA	Cat_1629	Bengal	Female	3.0	3.83	NA
Room_326	NA	Cat_1630	Domestic Longhair	Female	6.0	4.23	NA
Room_327	compromised	Cat_1631	American Shorthair	Female	7.0	4.83	evil
Room_327	compromised	Cat_1632	Ragdoll	Male	5.0	4.37	scared
Room_327	compromised	Cat_1633	Domestic Longhair	Female	5.0	4.06	scared
Room_327	compromised	Cat_1634	Bengal	Male	7.0	6.14	scared
Room_327	compromised	Cat_1635	Bengal	Male	4.0	5.72	scared
Room_328	NA	Cat_1636	American Shorthair	Female	3.0	4.46	NA
Room_328	NA	Cat_1637	American Shorthair	Female	6.0	4.61	NA
Room_328	NA	Cat_1638	Domestic Longhair	Female	5.0	3.47	NA
Room_328	NA	Cat_1639	Ragdoll	Female	4.0	4.74	NA
Room_328	NA	Cat_1640	Ragdoll	Female	3.0	4.97	NA
Room_329	NA	Cat_1641	American Shorthair	Male	6.0	6.57	NA
Room_329	NA	Cat_1642	Bengal	Male	6.0	4.25	NA
Room_329	NA	Cat_1643	American Shorthair	Female	6.0	4.83	NA
Room_329	NA	Cat_1644	American Shorthair	Female	6.0	4.19	NA
Room_329	NA	Cat_1645	Ragdoll	Female	5.0	4.82	NA
Room_330	valid	Cat_1646	American Shorthair	Male	3.0	6.64	happy
Room_330	valid	Cat_1647	Ragdoll	Female	3.0	5.2	happy
Room_330	valid	Cat_1648	American Shorthair	Male	4.0	5.11	happy
Room_330	valid	Cat_1649	Ragdoll	Female	5.0	6.13	happy
Room_330	valid	Cat_1650	American Shorthair	Male	3.0	6.36	happy
Room_331	NA	Cat_1651	Ragdoll	Female	6.0	3.92	NA
Room_331	NA	Cat_1652	Domestic Longhair	Female	2.0	3.95	NA
Room_331	NA	Cat_1653	Domestic Longhair	Female	5.0	4.28	NA
Room_331	NA	Cat_1654	Domestic Longhair	Female	4.0	4.94	NA
Room_331	NA	Cat_1655	Ragdoll	Female	4.0	5.88	NA
Room_332	NA	Cat_1656	Ragdoll	Male	2.0	6.5	NA
Room_332	NA	Cat_1657	Domestic Longhair	Female	4.0	3.52	NA
Room_332	NA	Cat_1658	American Shorthair	Female	7.0	4.18	NA
Room_332	NA	Cat_1659	Ragdoll	Female	6.0	5.1	NA
Room_332	NA	Cat_1660	Domestic Longhair	Female	4.0	3.94	NA
Room_333	valid	Cat_1661	Ragdoll	Male	6.0	5.72	happy
Room_333	valid	Cat_1662	Domestic Longhair	Female	6.0	4.05	happy
Room_333	valid	Cat_1663	Ragdoll	Male	5.0	7.98	happy
Room_333	valid	Cat_1664	American Shorthair	Female	5.0	4.08	happy
Room_333	valid	Cat_1665	Domestic Longhair	Female	6.0	3.77	happy
Room_334	NA	Cat_1666	Ragdoll	Male	2.0	7.35	NA
Room_334	NA	Cat_1667	Bengal	Male	3.0	5.26	NA
Room_334	NA	Cat_1668	Bengal	Female	2.0	4.03	NA
Room_334	NA	Cat_1669	Bengal	Male	5.0	5.17	NA
Room_334	NA	Cat_1670	Bengal	Female	7.0	4.16	NA
Room_335	NA	Cat_1671	Bengal	Male	2.0	5.67	NA
Room_335	NA	Cat_1672	Ragdoll	Male	5.0	8.8	NA
Room_335	NA	Cat_1673	American Shorthair	Female	5.0	4.74	NA
Room_335	NA	Cat_1674	Ragdoll	Female	5.0	4.21	NA
Room_335	NA	Cat_1675	American Shorthair	Female	3.0	4.21	NA
Room_336	NA	Cat_1676	Bengal	Male	4.0	5.27	NA
Room_336	NA	Cat_1677	Domestic Longhair	Female	3.0	4.36	NA
Room_336	NA	Cat_1678	Ragdoll	Female	6.0	6.57	NA
Room_336	NA	Cat_1679	Ragdoll	Female	5.0	5.36	NA
Room_336	NA	Cat_1680	Ragdoll	Male	7.0	8.47	NA
Room_337	NA	Cat_1681	Bengal	Male	7.0	4.65	NA
Room_337	NA	Cat_1682	Bengal	Female	6.0	3.54	NA
Room_337	NA	Cat_1683	Ragdoll	Female	4.0	5.23	NA
Room_337	NA	Cat_1684	Ragdoll	Male	5.0	7.49	NA
Room_337	NA	Cat_1685	Domestic Longhair	Male	6.0	5.7	NA
Room_338	NA	Cat_1686	Ragdoll	Male	6.0	8.45	NA
Room_338	NA	Cat_1687	Domestic Longhair	Female	4.0	4.38	NA
Room_338	NA	Cat_1688	Ragdoll	Male	4.0	8.78	NA
Room_338	NA	Cat_1689	Ragdoll	Female	4.0	6.03	NA
Room_338	NA	Cat_1690	Domestic Longhair	Female	5.0	3.82	NA
Room_339	NA	Cat_1691	Ragdoll	Female	5.0	5.47	NA
Room_339	NA	Cat_1692	Domestic Longhair	Male	6.0	5.92	NA
Room_339	NA	Cat_1693	Bengal	Female	3.0	4.34	NA
Room_339	NA	Cat_1694	Ragdoll	Female	6.0	5.57	NA
Room_339	NA	Cat_1695	American Shorthair	Female	6.0	4.84	NA
Room_340	NA	Cat_1696	American Shorthair	Male	8.0	5.19	NA
Room_340	NA	Cat_1697	Domestic Longhair	Female	5.0	4.57	NA
Room_340	NA	Cat_1698	Ragdoll	Female	6.0	4.24	NA
Room_340	NA	Cat_1699	Domestic Longhair	Female	3.0	3.75	NA
Room_340	NA	Cat_1700	American Shorthair	Female	5.0	3.43	NA
Room_341	valid	Cat_1701	American Shorthair	Female	5.0	4.22	happy
Room_341	valid	Cat_1702	American Shorthair	Female	6.0	4.15	happy
Room_341	valid	Cat_1703	Ragdoll	Female	5.0	5.38	happy
Room_341	valid	Cat_1704	Ragdoll	Female	7.0	5.02	happy
Room_341	valid	Cat_1705	Domestic Longhair	Female	2.0	4.32	happy
Room_342	NA	Cat_1706	Ragdoll	Female	8.0	5.31	NA
Room_342	NA	Cat_1707	Ragdoll	Female	8.0	5.32	NA
Room_342	NA	Cat_1708	Ragdoll	Female	5.0	5.7	NA
Room_342	NA	Cat_1709	American Shorthair	Female	6.0	3.75	NA
Room_342	NA	Cat_1710	Ragdoll	Male	3.0	7.96	NA
Room_343	NA	Cat_1711	Bengal	Female	4.0	3.98	NA
Room_343	NA	Cat_1712	Ragdoll	Male	5.0	7.3	NA
Room_343	NA	Cat_1713	American Shorthair	Male	5.0	6.78	NA
Room_343	NA	Cat_1714	Ragdoll	Female	3.0	4.04	NA
Room_343	NA	Cat_1715	American Shorthair	Female	5.0	4.49	NA
Room_344	NA	Cat_1716	Bengal	Female	4.0	3.79	NA
Room_344	NA	Cat_1717	Bengal	Male	3.0	6.05	NA
Room_344	NA	Cat_1718	Domestic Longhair	Male	5.0	5.71	NA
Room_344	NA	Cat_1719	American Shorthair	Female	7.0	4.34	NA
Room_344	NA	Cat_1720	Domestic Longhair	Male	8.0	6.81	NA
Room_345	compromised	Cat_1721	Domestic Longhair	Male	4.0	4.85	evil
Room_345	compromised	Cat_1722	Bengal	Female	7.0	4.13	scared
Room_345	compromised	Cat_1723	Ragdoll	Female	7.0	6.35	scared
Room_345	compromised	Cat_1724	Bengal	Male	4.0	5.11	scared
Room_345	compromised	Cat_1725	Bengal	Female	7.0	4.01	scared
Room_346	NA	Cat_1726	Domestic Longhair	Female	8.0	3.69	NA
Room_346	NA	Cat_1727	Domestic Longhair	Male	4.0	5.55	NA
Room_346	NA	Cat_1728	Domestic Longhair	Female	6.0	4.0	NA
Room_346	NA	Cat_1729	Ragdoll	Female	4.0	4.58	NA
Room_346	NA	Cat_1730	Domestic Longhair	Female	6.0	4.26	NA
Room_347	NA	Cat_1731	American Shorthair	Female	7.0	3.53	NA
Room_347	NA	Cat_1732	Ragdoll	Female	4.0	5.58	NA
Room_347	NA	Cat_1733	American Shorthair	Male	7.0	5.75	NA
Room_347	NA	Cat_1734	Domestic Longhair	Female	8.0	4.22	NA
Room_347	NA	Cat_1735	Ragdoll	Female	3.0	6.33	NA
Room_348	NA	Cat_1736	Bengal	Male	7.0	5.9	NA
Room_348	NA	Cat_1737	Domestic Longhair	Female	5.0	3.47	NA
Room_348	NA	Cat_1738	American Shorthair	Female	4.0	4.0	NA
Room_348	NA	Cat_1739	Ragdoll	Female	3.0	4.49	NA
Room_348	NA	Cat_1740	Ragdoll	Female	3.0	5.56	NA
Room_349	NA	Cat_1741	American Shorthair	Female	5.0	4.0	NA
Room_349	NA	Cat_1742	Domestic Longhair	Female	5.0	4.0	NA
Room_349	NA	Cat_1743	Ragdoll	Female	7.0	5.78	NA
Room_349	NA	Cat_1744	Domestic Longhair	Male	6.0	5.38	NA
Room_349	NA	Cat_1745	American Shorthair	Female	5.0	3.83	NA
Room_350	compromised	Cat_1746	Bengal	Male	4.0	6.08	evil
Room_350	compromised	Cat_1747	Ragdoll	Female	2.0	5.91	scared
Room_350	compromised	Cat_1748	Ragdoll	Male	4.0	6.43	scared
Room_350	compromised	Cat_1749	American Shorthair	Female	7.0	4.81	scared
Room_350	compromised	Cat_1750	Domestic Longhair	Female	4.0	3.84	scared
Room_351	NA	Cat_1751	Ragdoll	Female	5.0	4.03	NA
Room_351	NA	Cat_1752	Domestic Longhair	Female	4.0	3.91	NA
Room_351	NA	Cat_1753	Ragdoll	Female	7.0	5.08	NA
Room_351	NA	Cat_1754	American Shorthair	Male	5.0	6.17	NA
Room_351	NA	Cat_1755	Bengal	Female	5.0	3.79	NA
Room_352	NA	Cat_1756	Ragdoll	Female	4.0	5.76	NA
Room_352	NA	Cat_1757	Domestic Longhair	Female	6.0	4.12	NA
Room_352	NA	Cat_1758	Ragdoll	Female	4.0	6.53	NA
Room_352	NA	Cat_1759	American Shorthair	Female	2.0	4.81	NA
Room_352	NA	Cat_1760	American Shorthair	Female	5.0	4.14	NA
Room_353	compromised	Cat_1761	Ragdoll	Male	4.0	5.81	evil
Room_353	compromised	Cat_1762	Bengal	Female	4.0	3.78	scared
Room_353	compromised	Cat_1763	American Shorthair	Female	3.0	3.9	scared
Room_353	compromised	Cat_1764	Domestic Longhair	Female	8.0	4.48	scared
Room_353	compromised	Cat_1765	Domestic Longhair	Male	7.0	5.57	scared
Room_354	NA	Cat_1766	Bengal	Female	8.0	4.23	NA
Room_354	NA	Cat_1767	Domestic Longhair	Female	5.0	4.21	NA
Room_354	NA	Cat_1768	American Shorthair	Male	7.0	5.99	NA
Room_354	NA	Cat_1769	Bengal	Male	7.0	5.13	NA
Room_354	NA	Cat_1770	Domestic Longhair	Male	4.0	5.64	NA
Room_355	NA	Cat_1771	Ragdoll	Female	7.0	4.57	NA
Room_355	NA	Cat_1772	Ragdoll	Female	8.0	5.82	NA
Room_355	NA	Cat_1773	American Shorthair	Male	7.0	6.31	NA
Room_355	NA	Cat_1774	American Shorthair	Female	2.0	4.93	NA
Room_355	NA	Cat_1775	Ragdoll	Female	6.0	5.08	NA
Room_356	NA	Cat_1776	Domestic Longhair	Male	6.0	5.1	NA
Room_356	NA	Cat_1777	Ragdoll	Female	6.0	4.57	NA
Room_356	NA	Cat_1778	American Shorthair	Female	6.0	3.85	NA
Room_356	NA	Cat_1779	Bengal	Male	6.0	4.92	NA
Room_356	NA	Cat_1780	Bengal	Male	2.0	5.47	NA
Room_357	NA	Cat_1781	Domestic Longhair	Female	6.0	4.36	NA
Room_357	NA	Cat_1782	American Shorthair	Female	4.0	4.26	NA
Room_357	NA	Cat_1783	Ragdoll	Female	4.0	5.54	NA
Room_357	NA	Cat_1784	American Shorthair	Male	4.0	5.53	NA
Room_357	NA	Cat_1785	Ragdoll	Female	2.0	5.9	NA
Room_358	valid	Cat_1786	Domestic Longhair	Female	5.0	3.83	happy
Room_358	valid	Cat_1787	American Shorthair	Female	4.0	4.04	happy
Room_358	valid	Cat_1788	Domestic Longhair	Female	3.0	4.23	happy
Room_358	valid	Cat_1789	Ragdoll	Female	6.0	5.67	happy
Room_358	valid	Cat_1790	Ragdoll	Female	5.0	5.34	happy
Room_359	compromised	Cat_1791	Bengal	Male	6.0	6.28	evil
Room_359	compromised	Cat_1792	Ragdoll	Male	3.0	7.19	scared
Room_359	compromised	Cat_1793	Domestic Longhair	Male	4.0	6.31	scared
Room_359	compromised	Cat_1794	Bengal	Female	6.0	3.99	scared
Room_359	compromised	Cat_1795	American Shorthair	Male	7.0	6.03	scared
Room_360	NA	Cat_1796	Ragdoll	Female	5.0	5.75	NA
Room_360	NA	Cat_1797	Domestic Longhair	Female	6.0	3.77	NA
Room_360	NA	Cat_1798	American Shorthair	Female	5.0	3.92	NA
Room_360	NA	Cat_1799	Ragdoll	Male	5.0	7.91	NA
Room_360	NA	Cat_1800	Ragdoll	Female	5.0	5.48	NA
Room_361	valid	Cat_1801	American Shorthair	Male	7.0	6.04	happy
Room_361	valid	Cat_1802	Domestic Longhair	Male	5.0	4.79	happy
Room_361	valid	Cat_1803	Ragdoll	Female	5.0	5.52	happy
Room_361	valid	Cat_1804	Bengal	Female	6.0	3.78	happy
Room_361	valid	Cat_1805	Domestic Longhair	Female	8.0	3.55	happy
Room_362	NA	Cat_1806	American Shorthair	Female	8.0	3.38	NA
Room_362	NA	Cat_1807	Ragdoll	Female	3.0	5.86	NA
Room_362	NA	Cat_1808	Domestic Longhair	Male	6.0	5.51	NA
Room_362	NA	Cat_1809	Bengal	Female	5.0	4.49	NA
Room_362	NA	Cat_1810	Domestic Longhair	Female	5.0	3.19	NA
Room_363	NA	Cat_1811	Ragdoll	Male	6.0	6.95	NA
Room_363	NA	Cat_1812	Ragdoll	Female	2.0	5.55	NA
Room_363	NA	Cat_1813	Ragdoll	Male	6.0	7.04	NA
Room_363	NA	Cat_1814	Ragdoll	Male	3.0	4.62	NA
Room_363	NA	Cat_1815	Domestic Longhair	Female	4.0	3.9	NA
Room_364	NA	Cat_1816	Ragdoll	Male	7.0	6.4	NA
Room_364	NA	Cat_1817	Bengal	Male	4.0	6.2	NA
Room_364	NA	Cat_1818	Domestic Longhair	Female	6.0	3.63	NA
Room_364	NA	Cat_1819	Bengal	Male	4.0	5.39	NA
Room_364	NA	Cat_1820	Bengal	Male	8.0	6.22	NA
Room_365	NA	Cat_1821	Domestic Longhair	Female	4.0	3.78	NA
Room_365	NA	Cat_1822	American Shorthair	Female	5.0	3.92	NA
Room_365	NA	Cat_1823	Bengal	Male	7.0	5.75	NA
Room_365	NA	Cat_1824	American Shorthair	Male	2.0	6.41	NA
Room_365	NA	Cat_1825	American Shorthair	Male	5.0	5.8	NA
Room_366	NA	Cat_1826	Ragdoll	Male	5.0	6.36	NA
Room_366	NA	Cat_1827	Ragdoll	Male	7.0	5.86	NA
Room_366	NA	Cat_1828	Domestic Longhair	Female	8.0	4.53	NA
Room_366	NA	Cat_1829	American Shorthair	Female	6.0	3.9	NA
Room_366	NA	Cat_1830	American Shorthair	Female	7.0	4.92	NA
Room_367	NA	Cat_1831	Ragdoll	Female	5.0	3.63	NA
Room_367	NA	Cat_1832	Domestic Longhair	Female	3.0	3.92	NA
Room_367	NA	Cat_1833	Ragdoll	Male	4.0	8.14	NA
Room_367	NA	Cat_1834	American Shorthair	Female	5.0	4.2	NA
Room_367	NA	Cat_1835	Ragdoll	Male	6.0	5.89	NA
Room_368	NA	Cat_1836	Bengal	Female	6.0	3.94	NA
Room_368	NA	Cat_1837	Bengal	Male	4.0	4.61	NA
Room_368	NA	Cat_1838	Ragdoll	Female	3.0	4.26	NA
Room_368	NA	Cat_1839	Bengal	Male	5.0	5.63	NA
Room_368	NA	Cat_1840	Bengal	Female	4.0	4.42	NA
Room_369	compromised	Cat_1841	Bengal	Male	2.0	5.54	evil
Room_369	compromised	Cat_1842	Bengal	Female	5.0	4.4	scared
Room_369	compromised	Cat_1843	American Shorthair	Female	5.0	3.4	scared
Room_369	compromised	Cat_1844	Domestic Longhair	Male	5.0	5.11	scared
Room_369	compromised	Cat_1845	Bengal	Female	2.0	3.76	scared
Room_370	compromised	Cat_1846	Bengal	Male	7.0	6.74	evil
